entry_type,canonical_term,alias,domain,source_system,note
field_alias,material.number,VBRP.FSH_THEME,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=FSH_THEME; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Fashion Theme; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=FSH_THEME, domain=FSH_THEME"
field_alias,profit_center.id,VBRP.PPRCTR,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=PPRCTR; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Partner Profit Center; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=PPRCTR, domain=PRCTR"
field_alias,invoice.amount,VBRP.WRF_CHARSTC1,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=WRF_CHARSTC1; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Characteristic Value 1; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=WRF_CHARSTC1, domain=WRF_CHARSTC"
field_alias,invoice.amount,VBRP.WRF_CHARSTC2,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=WRF_CHARSTC2; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Characteristic Value 2; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=WRF_CHARSTC2, domain=WRF_CHARSTC"
field_alias,invoice.amount,VBRP.WRF_CHARSTC3,SD,SAP,"context_patch=true; system=SAP; object=VBRP; field=WRF_CHARSTC3; object_description=Billing Document — Item Invoice line items. SD Sales Distribution; field_description=Characteristic Value 3; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=WRF_CHARSTC3, domain=WRF_CHARSTC"
field_alias,material.deletion_mark,KNVV.LOEVM,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=LOEVM; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Deletion flag for customer (sales level); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=LOEVM_V, domain=XFELD"
field_alias,sales_order.id,KNVV.AUFSD,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=AUFSD; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Customer order block (sales area); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AUFSD_V, domain=KAUFS"
field_alias,customer.classification,KNVV.KALKS,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=KALKS; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Customer Classification for Pricing Procedure Determination; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KALKS, domain=KALKS"
field_alias,sales_order.id,KNVV.AWAHR,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=AWAHR; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Order Probability of the Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AWAHR, domain=AWAHR"
field_alias,sales_order.id,KNVV.AUTLF,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=AUTLF; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Complete Delivery Defined for Each Sales Order?; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=AUTLF, domain=XFELD"
field_alias,sales_order.id,KNVV.KZAZU,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=KZAZU; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Order Combination Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KZAZU_D, domain=XFELD"
field_alias,employee.id,KNVV.PERFK,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=PERFK; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Invoice Dates (Calendar Identification); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=PERFK, domain=WFCID"
field_alias,employee.id,KNVV.PERRL,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=PERRL; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Invoice List Schedule (calendar identification); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=PERRL, domain=WFCID"
field_alias,invoice.amount,KNVV.KVAWT,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=KVAWT; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Value limit for cost estimate (inactive); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KVAWT, domain=WERT7"
field_alias,customer.classification,KNVV.KLABC,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=KLABC; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Customer classification (ABC analysis); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KLABC, domain=KLABC"
field_alias,incoterm.location,KNVV.INCO2_L,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=INCO2_L; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Incoterms Location 1; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=INCO2_L, domain=INCO_L"
field_alias,incoterm.location,KNVV.INCO3_L,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=INCO3_L; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Incoterms Location 2; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=INCO3_L, domain=INCO_L"
field_alias,sales_order.id,KNVV.FSH_SS,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=FSH_SS; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Order Scheduling Strategy; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=FSH_SCH_STY, domain=FSH_SCH_STY"
field_alias,employee.id,KNVV.FSH_MSOPID,SD,SAP,"context_patch=true; system=SAP; object=KNVV; field=FSH_MSOPID; object_description=Customer Master — Sales Data Sales-area-specific customer data. SD Sales Distribution; field_description=Customer Identification in the Partner System; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=FSH_MSOPID, domain=CHAR20"
field_alias,material.number,KONV.KPOSN,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KPOSN; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition item number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KPOSN, domain=NUM6"
field_alias,activity id,KONV.KSCHL,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KSCHL; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KSCHA, domain=KSCHL"
field_alias,activity id,KONV.KRECH,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KRECH; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Calculation Type for Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KRECH, domain=KRECH"
field_alias,uom.code,KONV.KPEIN,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KPEIN; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition Pricing Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KPEIN, domain=KPEIN"
field_alias,uom.code,KONV.KMEIN,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KMEIN; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition Unit in the Document; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KVMEI, domain=MEINS"
field_alias,activity id,KONV.KNPRS,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KNPRS; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Scale Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=STFKZ, domain=STFKZ"
field_alias,price.list,KONV.KRELI,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KRELI; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition for Invoice List; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=SD, data_element=KRELI, domain=KRELI"
field_alias,payroll.tax_amount,KONV.MWSK2,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=MWSK2; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Withholding Tax Code; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=WT_WITHCD, domain=WT_WITHCD"
field_alias,invoice.amount,KONV.KWERT,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KWERT; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KWERT, domain=WERTV7"
field_alias,invoice.amount,KONV.KMXAW,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KMXAW; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Indicator for Maximum Condition Basis Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KMXAW, domain=KMXWR"
field_alias,invoice.amount,KONV.KMXWR,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KMXWR; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Indicator for Maximum Condition Amount; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KMXWR, domain=KMXWR"
field_alias,invoice.amount,KONV.KFAKTOR,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KFAKTOR; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Factor for Condition Base Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KFAKTOR, domain=FLTP"
field_alias,activity id,KONV.KZBZG,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KZBZG; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Scale Base Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KZBZG, domain=KZBZG"
field_alias,invoice.amount,KONV.KSTBS,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KSTBS; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Scale Base Value of the Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KSTBS, domain=WERTV8"
field_alias,invoice.amount,KONV.KWERT_K,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=KWERT_K; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Condition Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=KWERT, domain=WERTV7"
field_alias,invoice.amount,KONV.PRSQU,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=PRSQU; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Price Source; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=PRSQU1, domain=PRSQU"
field_alias,tax.jurisdiction_code,KONV.TXJLV,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=TXJLV; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Tax jurisdiction code level; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=TXJCD_LEVEL, domain=CHAR1"
field_alias,invoice.amount,KONV.VAL_ZERO,SD,SAP,"context_patch=true; system=SAP; object=KONV; field=VAL_ZERO; object_description=Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution; field_description=Process Conditions with Value Equal to Zero; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=SD, data_element=VAL_ZERO, domain=VAL_ZERO"
field_alias,product.category,STPO.STLTY,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=STLTY; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=BOM category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=STLTY, domain=STLTY"
field_alias,product.category,STPO.POSTP,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=POSTP; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Item category (bill of material); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=POSTP, domain=POSTP"
field_alias,bom.quantity,STPO.FMENG,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=FMENG; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Fixed Quantity; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=FMNGE, domain=XFELD"
field_alias,bom.component,STPO.AUSCH,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=AUSCH; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Component Scrap in Percent; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=KAUSF, domain=DEC3_2"
field_alias,invoice.amount,STPO.PREIS,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=PREIS; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Price; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CPREI, domain=WERT11"
field_alias,bom.quantity,STPO.ROMEN,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=ROMEN; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Variable-Size Item Quantity per Piece (PC); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=ROMEN, domain=MENG13"
field_alias,activity id,STPO.OBJTY,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=OBJTY; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Object type (BOM item); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=OBJTY, domain=OBJTY"
field_alias,activity id,STPO.KLART,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=KLART; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Class Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=KLASSENART, domain=KLASSENART"
field_alias,product.category,STPO.POTPR,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=POTPR; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Resulting item category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=POTPR, domain=POSTP"
field_alias,bom.component,STPO.CLOBK,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=CLOBK; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Required Component; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CLOBK, domain=XFELD"
field_alias,inventory_lot.manufacture_date,STPO.DVDAT,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=DVDAT; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Date of last date shift; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DVDAT, domain=DATUM"
field_alias,activity id,STPO.DSPST,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=DSPST; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Explosion type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CS_DISPO, domain=CS_DISPO"
field_alias,sales_order.id,STPO.KNDVB,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=KNDVB; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Indicator: manual change to sales order BOM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CS_KNDVB, domain=CHAR1"
field_alias,sales_order.id,STPO.KSTNR,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=KSTNR; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Bill of material for original sales order BOM item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CS_KSTNR, domain=STNUM"
field_alias,sales_order.id,STPO.KSTPZ,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=KSTPZ; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Counter for original sales order BOM item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CS_KSTPZ, domain=CIM_COUNT"
field_alias,inventory_lot.manufacture_date,STPO.AEHLP,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=AEHLP; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Date Shift Hierarchy Indicator; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CC_AEHLP, domain=CC_AEHLP"
field_alias,bom.component,STPO.IDVAR,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=IDVAR; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Component Variant; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CS_IDVAR, domain=CS_IDVAR"
field_alias,employee.id,STPO.ITMID,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=ITMID; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=External identification of an item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CS_ITMID, domain=CHAR8"
field_alias,invoice.amount,STPO.SGT_CATV,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=SGT_CATV; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Segmentation Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=SGT_CATV, domain=SGT_SRCA"
field_alias,inventory_lot.manufacture_date,STPO.VALID_TO,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=VALID_TO; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Valid-to date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DATUB, domain=DATUM"
field_alias,inventory_lot.manufacture_date,STPO.VALID_TO_RKEY,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=VALID_TO_RKEY; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Valid-to date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DATUB, domain=DATUM"
field_alias,bom.component,STPO.SFWIND,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=SFWIND; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Indicator: Software component; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CS_SFWIND, domain=XFELD"
field_alias,invoice.amount,STPO./SAPMP/RUND_FAKT,PP,SAP,"context_patch=true; system=SAP; object=STPO; field=/SAPMP/RUND_FAKT; object_description=BOM Item BOM components and quantities. PP Production Planning; field_description=Rounding Value; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=/SAPMP/RUND_FAKT, domain=/SAPMP/RUND_FAKT"
field_alias,bank_account.routing_number,PLKO.AENNR,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=AENNR; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Change Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=AENNR, domain=AENNR"
field_alias,batch.id,PLKO.LOSVN,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=LOSVN; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Minimum Lot Size; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=LOSGRVON, domain=MENG13"
field_alias,batch.id,PLKO.LOSBS,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=LOSBS; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Maximum Lot Size; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=LOSGRBIS, domain=MENG13"
field_alias,inventory_lot.manufacture_date,PLKO.ABDAT,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=ABDAT; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Date of the Last Call; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=ABRUFDAT, domain=DATUM"
field_alias,bank_account.routing_number,PLKO.ABANZ,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=ABANZ; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Number of Calls; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=ABRUFANZ, domain=ABRUFANZ"
field_alias,material.deletion_mark,PLKO.DELKZ,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=DELKZ; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Indicator: Delete completely in reorganization run; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CP_DELKZ, domain=FLAG"
field_alias,inventory_lot.manufacture_date,PLKO.REODAT,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=REODAT; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Archive date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=REODAT, domain=DATS"
field_alias,bank_account.routing_number,PLKO.PLNNR_ALT,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=PLNNR_ALT; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Old Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CP_PLNNR_A, domain=CP_PLNNR_A"
field_alias,production_operation.number,PLKO.UMREZ,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=UMREZ; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Numerator for Converting Routing and Operation UoM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CP_UMREZ, domain=UMBSZ"
field_alias,production_operation.number,PLKO.UMREN,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=UMREN; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Denominator for Converting Routing and Operation UoM; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=CP_UMREN, domain=UMBSN"
field_alias,inventory_lot.manufacture_date,PLKO.VALID_TO,PP,SAP,"context_patch=true; system=SAP; object=PLKO; field=VALID_TO; object_description=Routing Header (Task List) Routing/task list header. PP Production Planning; field_description=Valid-to date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DATUB, domain=DATUM"
field_alias,inventory_lot.manufacture_date,AFPO.ETRMP,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=ETRMP; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Opening Date of the Planned Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CO_ETRMP, domain=DATUM"
field_alias,sales_order.id,AFPO.KDPOS,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=KDPOS; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Sales Order Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CO_KDPOS, domain=POSNR"
field_alias,sales_order.id,AFPO.KDEIN,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=KDEIN; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Delivery schedule for sales order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=KDEIN, domain=NUM04"
field_alias,product.category,AFPO.BWTTY,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=BWTTY; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Valuation Category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=BWTTY_D, domain=BWTTY"
field_alias,product.category,AFPO.DAUTY,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=DAUTY; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Order category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=AUFTYP, domain=AUFTYP"
field_alias,plant.id,AFPO.RTP01,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=RTP01; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Cost collector for repetitive manufacturing; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=RTP01, domain=XFELD"
