concept_id,system,object_name,field_name,category,object_description,field_description,note
sap_term.agreement_various_conditions_grouped_together,SAP,VBRK,KNUMA,sap_term,"Billing Document — Header Invoice header (FKART billing type, NETWR net value). SD Sales Distribution",Agreement (various conditions grouped together),source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=14; frequency=4; module=SD
sap_term.agreement_various_conditions_grouped_together,SAP,VBRP,KNUMA_ANA,sap_term,Billing Document — Item Invoice line items. SD Sales Distribution,Agreement (various conditions grouped together),source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=14; frequency=4; module=SD
sap_term.agreement_various_conditions_grouped_together,SAP,KONA,KNUMA,sap_term,,Agreement (various conditions grouped together),source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=14; frequency=4; module=UNKNOWN
sap_term.annexing_base_date,SAP,VBAK,ZABDATH,sap_term,"Sales Document — Header Data Sales orders, quotations, contracts. Doc type (AUART), sales org (VKORG), customer (KUNNR). SD Sales Distribution",Annexing base date,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=15; frequency=4; module=SD
sap_term.annexing_base_date,SAP,VBAP,ZABDATI,sap_term,"Sales Document — Item Data Order line items: material, qty (KWMENG), net value (NETWR). SD Sales Distribution",Annexing base date,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=15; frequency=4; module=SD
sap_term.annexing_base_date,SAP,VBRK,ZABDATH,sap_term,"Billing Document — Header Invoice header (FKART billing type, NETWR net value). SD Sales Distribution",Annexing base date,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=15; frequency=4; module=SD
sap_term.annexing_base_date,SAP,VBRP,ZABDATI,sap_term,Billing Document — Item Invoice line items. SD Sales Distribution,Annexing base date,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=15; frequency=4; module=SD
sap_term.bill_to_party,SAP,VBAP,KUNRE_ANA,sap_term,"Sales Document — Item Data Order line items: material, qty (KWMENG), net value (NETWR). SD Sales Distribution",Bill-to Party,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=16; frequency=4; module=SD
sap_term.bill_to_party,SAP,VBRP,KUNRE_ANA,sap_term,Billing Document — Item Invoice line items. SD Sales Distribution,Bill-to Party,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=16; frequency=4; module=SD
sap_term.bill_to_party,SAP,ACDOCP,KUNRE,sap_term,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Bill-to Party,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=16; frequency=4; module=S/4HANA
sap_term.bill_to_party,SAP,ACDOCA,KUNRE,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Bill-to Party,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=16; frequency=4; module=S/4HANA
sap_term.bom_usage,SAP,MARC,STLAN,sap_term,"Material Master — Plant Data Plant-specific data (MRP type, lot size, planner). MM Materials Mgmt",BOM Usage,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=17; frequency=4; module=MM
sap_term.bom_usage,SAP,MAST,STLAN,sap_term,Material to BOM Link Assigns BOMs to material/plant/usage. PP Production Planning,BOM Usage,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=17; frequency=4; module=PP
sap_term.bom_usage,SAP,AFKO,STLAN,sap_term,"Production Order Header Order qty (GAMNG), basic dates, material. PP Production Planning",BOM Usage,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=17; frequency=4; module=PP
sap_term.bom_usage,SAP,PLAF,STLAN,sap_term,Planned Order MRP-generated planned orders. PP Production Planning,BOM Usage,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=17; frequency=4; module=PP
sap_term.cash_discount_days_1,SAP,BSEG,ZBD1T,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Cash discount days 1,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=18; frequency=4; module=FI
sap_term.cash_discount_days_1,SAP,BSID,ZBD1T,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Cash discount days 1,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=18; frequency=4; module=FI
sap_term.cash_discount_days_1,SAP,BSIK,ZBD1T,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Cash discount days 1,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=18; frequency=4; module=FI
sap_term.cash_discount_days_1,SAP,BSAK,ZBD1T,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Cash discount days 1,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=18; frequency=4; module=FI
sap_term.cash_discount_days_2,SAP,BSEG,ZBD2T,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Cash discount days 2,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=19; frequency=4; module=FI
sap_term.cash_discount_days_2,SAP,BSID,ZBD2T,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Cash discount days 2,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=19; frequency=4; module=FI
sap_term.cash_discount_days_2,SAP,BSIK,ZBD2T,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Cash discount days 2,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=19; frequency=4; module=FI
sap_term.cash_discount_days_2,SAP,BSAK,ZBD2T,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Cash discount days 2,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=19; frequency=4; module=FI
sap_term.changed_on,SAP,CRHD,AEDAT_GRND,sap_term,"Work Center Header Work center master (capacity, costing). PP Production Planning",Changed on,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=20; frequency=4; module=PP
sap_term.changed_on,SAP,CRHD,AEDAT_VORA,sap_term,"Work Center Header Work center master (capacity, costing). PP Production Planning",Changed on,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=20; frequency=4; module=PP
sap_term.changed_on,SAP,CRHD,AEDAT_TERM,sap_term,"Work Center Header Work center master (capacity, costing). PP Production Planning",Changed on,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=20; frequency=4; module=PP
sap_term.changed_on,SAP,CRHD,AEDAT_TECH,sap_term,"Work Center Header Work center master (capacity, costing). PP Production Planning",Changed on,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=20; frequency=4; module=PP
sap_term.condition_update,SAP,VBAP,KOUPD,sap_term,"Sales Document — Item Data Order line items: material, qty (KWMENG), net value (NETWR). SD Sales Distribution",Condition Update,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=21; frequency=4; module=SD
sap_term.condition_update,SAP,VBRP,KOUPD,sap_term,Billing Document — Item Invoice line items. SD Sales Distribution,Condition Update,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=21; frequency=4; module=SD
sap_term.condition_update,SAP,PRCD_ELEMENTS,KOUPD,sap_term,,Condition Update,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=21; frequency=4; module=S/4HANA
sap_term.condition_update,SAP,KONV,KOUPD,sap_term,Conditions — Transaction Data Pricing conditions for sales/billing docs (S/4 → PRCD_ELEMENTS). SD Sales Distribution,Condition Update,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=21; frequency=4; module=SD
sap_term.cost_object,SAP,MSEG,KSTRG,sap_term,"Material Document Segment (Items) Goods movement line items: material, plant, storage loc, qty, movement type (BWART). MM Materials Mgmt",Cost Object,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=22; frequency=4; module=MM
sap_term.cost_object,SAP,MATDOC,KSTRG,sap_term,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Cost Object,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=22; frequency=4; module=S/4HANA
sap_term.cost_object,SAP,ACDOCA,KSTRG,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Cost Object,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=22; frequency=4; module=S/4HANA
sap_term.cost_object,SAP,BSEG,KSTRG,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Cost Object,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=22; frequency=4; module=FI
sap_term.currency_for_automatic_payment,SAP,BSEG,PYCUR,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Currency for Automatic Payment,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=23; frequency=4; module=FI
sap_term.currency_for_automatic_payment,SAP,BSID,PYCUR,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Currency for Automatic Payment,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=23; frequency=4; module=FI
sap_term.currency_for_automatic_payment,SAP,BSIK,PYCUR,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Currency for Automatic Payment,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=23; frequency=4; module=FI
sap_term.currency_for_automatic_payment,SAP,BSAK,PYCUR,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Currency for Automatic Payment,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=23; frequency=4; module=FI
sap_term.date_of_last_dunning_notice,SAP,BSEG,MADAT,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Date of Last Dunning Notice,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=24; frequency=4; module=FI
sap_term.date_of_last_dunning_notice,SAP,BSID,MADAT,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Date of Last Dunning Notice,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=24; frequency=4; module=FI
sap_term.date_of_last_dunning_notice,SAP,BSIK,MADAT,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Date of Last Dunning Notice,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=24; frequency=4; module=FI
sap_term.date_of_last_dunning_notice,SAP,BSAK,MADAT,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Date of Last Dunning Notice,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=24; frequency=4; module=FI
sap_term.date_on_which_the_changes_were_confirmed,SAP,KNA1,UPDAT,sap_term,"Customer Master — General Data Cross-client customer master (name, address, tax). SD Sales Distribution",Date on Which the Changes Were Confirmed,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=25; frequency=4; module=SD
sap_term.date_on_which_the_changes_were_confirmed,SAP,KNB1,UPDAT,sap_term,"Customer Master — Company Code Company-code-specific customer data (recon acct, payment terms). SD Sales Distribution",Date on Which the Changes Were Confirmed,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=25; frequency=4; module=SD
sap_term.date_on_which_the_changes_were_confirmed,SAP,LFA1,UPDAT,sap_term,"Vendor Master (General Data) Name, address, tax info — cross-client vendor data. FI Financial Accounting",Date on Which the Changes Were Confirmed,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=25; frequency=4; module=FI
sap_term.date_on_which_the_changes_were_confirmed,SAP,LFB1,UPDAT,sap_term,"Vendor Master (Company Code Data) Company-code-specific vendor data: recon account, payment terms. FI Financial Accounting",Date on Which the Changes Were Confirmed,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=25; frequency=4; module=FI
sap_term.deletion_indicator,SAP,STKO,LKENZ,sap_term,"BOM Header BOM header (base qty, status). PP Production Planning",Deletion Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=26; frequency=4; module=PP
sap_term.deletion_indicator,SAP,STPO,LKENZ,sap_term,BOM Item BOM components and quantities. PP Production Planning,Deletion Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=26; frequency=4; module=PP
sap_term.deletion_indicator,SAP,PLKO,LOEKZ_INHERITED,sap_term,Routing Header (Task List) Routing/task list header. PP Production Planning,Deletion Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=26; frequency=4; module=PP
sap_term.deletion_indicator,SAP,PLPO,LOEKZ_INHERITED,sap_term,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Deletion Indicator,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=26; frequency=4; module=PP
sap_term.document_header_text,SAP,MKPF,BKTXT,sap_term,"Material Document Header Goods movement document header (post date BUDAT, doc date BLDAT). MM Materials Mgmt",Document Header Text,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=27; frequency=4; module=MM
sap_term.document_header_text,SAP,MATDOC,BKTXT,sap_term,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Document Header Text,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=27; frequency=4; module=S/4HANA
sap_term.document_header_text,SAP,BKPF,BKTXT,sap_term,"Accounting Document Header 1 record per document. Stores doc type (BLART), posting date (BUDAT), currency (WAERS), exchange rate (KURSF). 190+ fields. FI Financial Accounting",Document Header Text,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=27; frequency=4; module=FI
sap_term.document_header_text,SAP,COBK,BLTXT,sap_term,CO Document Header Header for CO postings (linked to COEP). CO Controlling,Document Header Text,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=27; frequency=4; module=CO
sap_term.exempted_from_interest_calculation,SAP,BSEG,ZINKZ,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Exempted from Interest Calculation,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=28; frequency=4; module=FI
sap_term.exempted_from_interest_calculation,SAP,BSID,ZINKZ,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Exempted from Interest Calculation,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=28; frequency=4; module=FI
sap_term.exempted_from_interest_calculation,SAP,BSIK,ZINKZ,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Exempted from Interest Calculation,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=28; frequency=4; module=FI
sap_term.exempted_from_interest_calculation,SAP,BSAK,ZINKZ,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Exempted from Interest Calculation,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=28; frequency=4; module=FI
sap_term.financial_management_area,SAP,ACDOCP,FIKRS,sap_term,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Financial Management Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=29; frequency=4; module=S/4HANA
sap_term.financial_management_area,SAP,ACDOCA,FIKRS,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Financial Management Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=29; frequency=4; module=S/4HANA
sap_term.financial_management_area,SAP,T001,FIKRS,sap_term,,Financial Management Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=29; frequency=4; module=UNKNOWN
sap_term.financial_management_area,SAP,BKPF,FIKRS,sap_term,"Accounting Document Header 1 record per document. Stores doc type (BLART), posting date (BUDAT), currency (WAERS), exchange rate (KURSF). 190+ fields. FI Financial Accounting",Financial Management Area,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=29; frequency=4; module=FI
sap_term.fm_partner_budget_period,SAP,ACDOCA,SBUDGET_PD,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,FM: Partner Budget Period,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=30; frequency=4; module=S/4HANA
sap_term.fm_partner_budget_period,SAP,BSEG,PBUDGET_PD,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",FM: Partner Budget Period,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=30; frequency=4; module=FI
sap_term.fm_partner_budget_period,SAP,BSIS,PBUDGET_PD,sap_term,G/L Open Items Index of open G/L items. FI Financial Accounting,FM: Partner Budget Period,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=30; frequency=4; module=FI
sap_term.fm_partner_budget_period,SAP,COEP,PBUDGET_PD,sap_term,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,FM: Partner Budget Period,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=30; frequency=4; module=CO
sap_term.functional_location,SAP,ACDOCP,TPLNR,sap_term,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Functional Location,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=31; frequency=4; module=S/4HANA
sap_term.functional_location,SAP,ACDOCA,TPLNR,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Functional Location,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=31; frequency=4; module=S/4HANA
sap_term.functional_location,SAP,PLPO,TPLNR,sap_term,"Routing Operations Operations within a routing (work center, std times). PP Production Planning",Functional Location,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=31; frequency=4; module=PP
sap_term.functional_location,SAP,AFVC,TPLNR,sap_term,Order — Operations Operations of maintenance orders. PM Plant Maintenance,Functional Location,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=31; frequency=4; module=PM
sap_term.fund,SAP,VBAP,FONDS,sap_term,"Sales Document — Item Data Order line items: material, qty (KWMENG), net value (NETWR). SD Sales Distribution",Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=32; frequency=4; module=SD
sap_term.fund,SAP,VBRP,FONDS,sap_term,Billing Document — Item Invoice line items. SD Sales Distribution,Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=32; frequency=4; module=SD
sap_term.fund,SAP,ACDOCP,RFUND,sap_term,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=32; frequency=4; module=S/4HANA
sap_term.fund,SAP,ACDOCA,RFUND,sap_term,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Fund,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=32; frequency=4; module=S/4HANA
sap_term.indicator_capital_goods_affected,SAP,BSEG,XINVE,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Indicator: Capital Goods Affected?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=33; frequency=4; module=FI
sap_term.indicator_capital_goods_affected,SAP,BSID,XINVE,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Indicator: Capital Goods Affected?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=33; frequency=4; module=FI
sap_term.indicator_capital_goods_affected,SAP,BSIK,XINVE,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Indicator: Capital Goods Affected?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=33; frequency=4; module=FI
sap_term.indicator_capital_goods_affected,SAP,BSAK,XINVE,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Indicator: Capital Goods Affected?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=33; frequency=4; module=FI
sap_term.indicator_document_already_archived,SAP,BSIS,XARCH,sap_term,G/L Open Items Index of open G/L items. FI Financial Accounting,Indicator: Document already archived ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=34; frequency=4; module=FI
sap_term.indicator_document_already_archived,SAP,BSID,XARCH,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Indicator: Document already archived ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=34; frequency=4; module=FI
sap_term.indicator_document_already_archived,SAP,BSIK,XARCH,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Indicator: Document already archived ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=34; frequency=4; module=FI
sap_term.indicator_document_already_archived,SAP,BSAK,XARCH,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Indicator: Document already archived ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=34; frequency=4; module=FI
sap_term.indicator_document_posted_net,SAP,BKPF,XNETB,sap_term,"Accounting Document Header 1 record per document. Stores doc type (BLART), posting date (BUDAT), currency (WAERS), exchange rate (KURSF). 190+ fields. FI Financial Accounting",Indicator: Document posted net ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=35; frequency=4; module=FI
sap_term.indicator_document_posted_net,SAP,BSID,XNETB,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Indicator: Document posted net ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=35; frequency=4; module=FI
sap_term.indicator_document_posted_net,SAP,BSIK,XNETB,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Indicator: Document posted net ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=35; frequency=4; module=FI
sap_term.indicator_document_posted_net,SAP,BSAK,XNETB,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Indicator: Document posted net ?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=35; frequency=4; module=FI
sap_term.indicator_down_payment_in_net_procedure,SAP,BSEG,XANET,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Indicator: Down Payment in Net Procedure?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=36; frequency=4; module=FI
sap_term.indicator_down_payment_in_net_procedure,SAP,BSID,XANET,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Indicator: Down Payment in Net Procedure?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=36; frequency=4; module=FI
sap_term.indicator_down_payment_in_net_procedure,SAP,BSIK,XANET,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Indicator: Down Payment in Net Procedure?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=36; frequency=4; module=FI
sap_term.indicator_down_payment_in_net_procedure,SAP,BSAK,XANET,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Indicator: Down Payment in Net Procedure?,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=36; frequency=4; module=FI
sap_term.indicator_items_from_payment_program_blocked,SAP,BSEG,XPYPR,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Indicator: Items from Payment Program Blocked,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=37; frequency=4; module=FI
sap_term.indicator_items_from_payment_program_blocked,SAP,BSID,XPYPR,sap_term,Customer Open Items / Cleared Items index Open AR items index. Counterpart: BSAD (cleared). FI Financial Accounting,Indicator: Items from Payment Program Blocked,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=37; frequency=4; module=FI
sap_term.indicator_items_from_payment_program_blocked,SAP,BSIK,XPYPR,sap_term,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,Indicator: Items from Payment Program Blocked,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=37; frequency=4; module=FI
sap_term.indicator_items_from_payment_program_blocked,SAP,BSAK,XPYPR,sap_term,Vendor Cleared Items AP cleared items index. FI Financial Accounting,Indicator: Items from Payment Program Blocked,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=37; frequency=4; module=FI
sap_term.inflation_index,SAP,EKPO,J_1AINDXP,sap_term,"Purchasing Document Item PO line items: material (MATNR), plant (WERKS), qty (MENGE), net price (NETPR). MM Materials Mgmt",Inflation Index,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=38; frequency=4; module=MM
sap_term.inflation_index,SAP,VBKD,J_1AINDXP,sap_term,"Sales Document — Business Data Payment terms, incoterms, pricing date. SD Sales Distribution",Inflation Index,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=38; frequency=4; module=SD
sap_term.inflation_index,SAP,VBRP,J_1AINDXP,sap_term,Billing Document — Item Invoice line items. SD Sales Distribution,Inflation Index,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=38; frequency=4; module=SD
sap_term.inflation_index,SAP,BSEG,IDXSP,sap_term,"Accounting Document Segment (Line Items) Multiple records per doc. Posting key (BSCHL), account type (KOART), amounts DMBTR/WRBTR. Linked to BKPF via BUKRS+BELNR+GJAHR. FI Financial Accounting",Inflation Index,source=sap_full_inventory_classification; confidence=medium; reason=top_unmapped_description; rank=38; frequency=4; module=FI
